apr-drg;apr-drg_label;mdc_label;medisch_of_chirurgisch;soort_hospitalisatie;nis_code;gewest;aantal_verblijven
461;Maligne aandoening van de nier en urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;0;Buitenlands verblijf;20
461;Maligne aandoening van de nier en urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
461;Maligne aandoening van de nier en urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;2000;Vlaams Gewest;2 661
461;Maligne aandoening van de nier en urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;3000;Waals Gewest;939
461;Maligne aandoening van de nier en urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;290
461;Maligne aandoening van de nier en urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;0;Buitenlands verblijf;30
462;Nefritis en nefrose;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;2000;Vlaams Gewest;469
462;Nefritis en nefrose;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;3000;Waals Gewest;241
462;Nefritis en nefrose;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;101
462;Nefritis en nefrose;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;0;Buitenlands verblijf;12
462;Nefritis en nefrose;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;2000;Vlaams Gewest;73
462;Nefritis en nefrose;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;3000;Waals Gewest;79
462;Nefritis en nefrose;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;31
462;Nefritis en nefrose;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;2000;Vlaams Gewest;11 548
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;3000;Waals Gewest;8 218
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;2 248
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;0;Buitenlands verblijf;213
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;10
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;2000;Vlaams Gewest;706
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;3000;Waals Gewest;291
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;93
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;0;Buitenlands verblijf;14
463;Infecties van de nier en de urinewegen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;9999;Zonder vast verblijf;< 5
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;2000;Vlaams Gewest;7 197
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;3000;Waals Gewest;3 884
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;824
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;0;Buitenlands verblijf;237
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;5
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;2000;Vlaams Gewest;8 084
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;3000;Waals Gewest;3 088
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;1 353
465;Urinaire stenen en verworven bovenste urinewegobstructie;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;0;Buitenlands verblijf;344
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;2000;Vlaams Gewest;1 345
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;3000;Waals Gewest;776
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;267
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;0;Buitenlands verblijf;61
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;2000;Vlaams Gewest;329
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;3000;Waals Gewest;126
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;24
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;0;Buitenlands verblijf;15
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;2000;Vlaams Gewest;6 836
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;3000;Waals Gewest;3 095
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;757
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;0;Buitenlands verblijf;130
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;5
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;2000;Vlaams Gewest;12 245
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;3000;Waals Gewest;5 927
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;1 650
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;0;Buitenlands verblijf;324
468;Andere nier en urinewegen diagnosen, tekens en symptomen;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;9999;Zonder vast verblijf;7
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;2000;Vlaams Gewest;1 152
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;3000;Waals Gewest;1 337
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;299
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;0;Buitenlands verblijf;21
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;2000;Vlaams Gewest;16
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;3000;Waals Gewest;23
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
469;Acute nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;9999;Zonder vast verblijf;< 5
470;Chronische nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;2000;Vlaams Gewest;1 638
470;Chronische nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;3000;Waals Gewest;1 103
470;Chronische nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;348
470;Chronische nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Klass. hosp.;0;Buitenlands verblijf;42
470;Chronische nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;2000;Vlaams Gewest;403
470;Chronische nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;3000;Waals Gewest;333
470;Chronische nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;65
470;Chronische nierziekten;MDC 11 : Nieren en urinewegen;Medisch;Daghosp.;0;Buitenlands verblijf;12
480;Majeure procedures in het kleine bekken bij de man;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;2 462
480;Majeure procedures in het kleine bekken bij de man;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;1 172
480;Majeure procedures in het kleine bekken bij de man;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;198
480;Majeure procedures in het kleine bekken bij de man;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;82
480;Majeure procedures in het kleine bekken bij de man;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
480;Majeure procedures in het kleine bekken bij de man;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;< 5
480;Majeure procedures in het kleine bekken bij de man;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;3000;Waals Gewest;< 5
480;Majeure procedures in het kleine bekken bij de man;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;594
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;435
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;118
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;28
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;1 583
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;3000;Waals Gewest;635
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;852
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;0;Buitenlands verblijf;19
481;Procedures op de penis;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;9999;Zonder vast verblijf;< 5
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;5 477
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;2 029
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;524
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;92
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;43
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;3000;Waals Gewest;19
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;14
482;Transurethrale prostatectomie;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;0;Buitenlands verblijf;< 5
483;Procedures op de testes en het scrotum;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;1 070
483;Procedures op de testes en het scrotum;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;1 013
483;Procedures op de testes en het scrotum;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;250
483;Procedures op de testes en het scrotum;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;34
483;Procedures op de testes en het scrotum;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;3 456
483;Procedures op de testes en het scrotum;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;3000;Waals Gewest;1 494
483;Procedures op de testes en het scrotum;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;468
483;Procedures op de testes en het scrotum;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;0;Buitenlands verblijf;121
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;992
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;608
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;152
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;20
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;211
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;3000;Waals Gewest;103
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;19
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;MDC 12 : Mannelijke geslachtsorganen;Chirurgisch;Daghosp.;0;Buitenlands verblijf;< 5
500;Maligne aandoening van het mannelijk voortplantingsstelsel;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;2000;Vlaams Gewest;776
500;Maligne aandoening van het mannelijk voortplantingsstelsel;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;3000;Waals Gewest;417
500;Maligne aandoening van het mannelijk voortplantingsstelsel;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;122
500;Maligne aandoening van het mannelijk voortplantingsstelsel;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;0;Buitenlands verblijf;17
500;Maligne aandoening van het mannelijk voortplantingsstelsel;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;2000;Vlaams Gewest;2 111
500;Maligne aandoening van het mannelijk voortplantingsstelsel;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;3000;Waals Gewest;724
500;Maligne aandoening van het mannelijk voortplantingsstelsel;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;115
500;Maligne aandoening van het mannelijk voortplantingsstelsel;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;0;Buitenlands verblijf;26
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;2000;Vlaams Gewest;2 975
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;3000;Waals Gewest;1 524
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;434
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;0;Buitenlands verblijf;56
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;2000;Vlaams Gewest;24 841
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;3000;Waals Gewest;9 193
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;4 118
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;0;Buitenlands verblijf;400
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;MDC 12 : Mannelijke geslachtsorganen;Medisch;Daghosp.;9999;Zonder vast verblijf;11
510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;MDC 13 : Vrouwelijke geslachtsorganen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;637
510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;MDC 13 : Vrouwelijke geslachtsorganen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;302
510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;MDC 13 : Vrouwelijke geslachtsorganen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;100
510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;MDC 13 : Vrouwelijke geslachtsorganen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;28
510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;MDC 13 : Vrouwelijke geslachtsorganen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;< 5
510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;MDC 13 : Vrouwelijke geslachtsorganen;Chirurgisch;Daghosp.;3000;Waals Gewest;< 5
511;Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;MDC 13 : Vrouwelijke geslachtsorganen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;376
