apr-drg;apr-drg_label;mdc_label;médical_ou_chirurgical;type_d_hospitalisation;code_ins;région;nombre_de_séjours
463;Infections des reins et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;2000;Région flamande;706
463;Infections des reins et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;3000;Région wallonne;291
463;Infections des reins et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;4000;Région de Bruxelles-Capitale;93
463;Infections des reins et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;0;Domicile étranger;14
463;Infections des reins et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;9999;Sans domicile fixe;< 5
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;Classique;2000;Région flamande;7 197
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;Classique;3000;Région wallonne;3 884
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;Classique;4000;Région de Bruxelles-Capitale;824
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;Classique;0;Domicile étranger;237
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;Classique;9999;Sans domicile fixe;5
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;De jour;2000;Région flamande;8 084
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;De jour;3000;Région wallonne;3 088
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;De jour;4000;Région de Bruxelles-Capitale;1 353
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;MDC 11 : Reins et voies urinaires;Médical;De jour;0;Domicile étranger;344
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;Classique;2000;Région flamande;1 345
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;Classique;3000;Région wallonne;776
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;Classique;4000;Région de Bruxelles-Capitale;267
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;Classique;0;Domicile étranger;61
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;Classique;9999;Sans domicile fixe;< 5
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;De jour;2000;Région flamande;329
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;De jour;3000;Région wallonne;126
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;De jour;4000;Région de Bruxelles-Capitale;24
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;MDC 11 : Reins et voies urinaires;Médical;De jour;0;Domicile étranger;15
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;Classique;2000;Région flamande;6 836
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;Classique;3000;Région wallonne;3 095
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;Classique;4000;Région de Bruxelles-Capitale;757
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;Classique;0;Domicile étranger;130
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;Classique;9999;Sans domicile fixe;5
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;2000;Région flamande;12 245
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;3000;Région wallonne;5 927
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;4000;Région de Bruxelles-Capitale;1 650
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;0;Domicile étranger;324
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;MDC 11 : Reins et voies urinaires;Médical;De jour;9999;Sans domicile fixe;7
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;Classique;2000;Région flamande;1 152
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;Classique;3000;Région wallonne;1 337
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;Classique;4000;Région de Bruxelles-Capitale;299
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;Classique;0;Domicile étranger;21
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;Classique;9999;Sans domicile fixe;< 5
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;De jour;2000;Région flamande;16
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;De jour;3000;Région wallonne;23
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
469;Lésion aiguë du rein;MDC 11 : Reins et voies urinaires;Médical;De jour;9999;Sans domicile fixe;< 5
470;Maladie rénale chronique;MDC 11 : Reins et voies urinaires;Médical;Classique;2000;Région flamande;1 638
470;Maladie rénale chronique;MDC 11 : Reins et voies urinaires;Médical;Classique;3000;Région wallonne;1 103
470;Maladie rénale chronique;MDC 11 : Reins et voies urinaires;Médical;Classique;4000;Région de Bruxelles-Capitale;348
470;Maladie rénale chronique;MDC 11 : Reins et voies urinaires;Médical;Classique;0;Domicile étranger;42
470;Maladie rénale chronique;MDC 11 : Reins et voies urinaires;Médical;De jour;2000;Région flamande;403
470;Maladie rénale chronique;MDC 11 : Reins et voies urinaires;Médical;De jour;3000;Région wallonne;333
470;Maladie rénale chronique;MDC 11 : Reins et voies urinaires;Médical;De jour;4000;Région de Bruxelles-Capitale;65
470;Maladie rénale chronique;MDC 11 : Reins et voies urinaires;Médical;De jour;0;Domicile étranger;12
480;Procédures majeures sur le petit bassin chez l'homme;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;2000;Région flamande;2 462
480;Procédures majeures sur le petit bassin chez l'homme;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;3000;Région wallonne;1 172
480;Procédures majeures sur le petit bassin chez l'homme;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;198
480;Procédures majeures sur le petit bassin chez l'homme;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;0;Domicile étranger;82
480;Procédures majeures sur le petit bassin chez l'homme;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;9999;Sans domicile fixe;< 5
480;Procédures majeures sur le petit bassin chez l'homme;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;2000;Région flamande;< 5
480;Procédures majeures sur le petit bassin chez l'homme;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;3000;Région wallonne;< 5
480;Procédures majeures sur le petit bassin chez l'homme;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;< 5
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;2000;Région flamande;594
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;3000;Région wallonne;435
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;118
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;0;Domicile étranger;28
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;9999;Sans domicile fixe;< 5
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;2000;Région flamande;1 583
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;3000;Région wallonne;635
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;852
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;0;Domicile étranger;19
481;Procédures sur le pénis;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;9999;Sans domicile fixe;< 5
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;2000;Région flamande;5 477
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;3000;Région wallonne;2 029
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;524
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;0;Domicile étranger;92
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;9999;Sans domicile fixe;< 5
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;2000;Région flamande;43
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;3000;Région wallonne;19
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;14
482;Prostatectomie transurétrale;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;0;Domicile étranger;< 5
483;Procédures sur les testicules et le scrotum;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;2000;Région flamande;1 070
483;Procédures sur les testicules et le scrotum;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;3000;Région wallonne;1 013
483;Procédures sur les testicules et le scrotum;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;250
483;Procédures sur les testicules et le scrotum;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;0;Domicile étranger;34
483;Procédures sur les testicules et le scrotum;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;2000;Région flamande;3 456
483;Procédures sur les testicules et le scrotum;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;3000;Région wallonne;1 494
483;Procédures sur les testicules et le scrotum;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;468
483;Procédures sur les testicules et le scrotum;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;0;Domicile étranger;121
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;2000;Région flamande;992
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;3000;Région wallonne;608
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;152
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;0;Domicile étranger;20
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;Classique;9999;Sans domicile fixe;< 5
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;2000;Région flamande;211
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;3000;Région wallonne;103
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;19
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;MDC 12 : Organes génitaux masculins;Chirurgical;De jour;0;Domicile étranger;< 5
500;Affections malignes du système reproducteur masculin;MDC 12 : Organes génitaux masculins;Médical;Classique;2000;Région flamande;776
500;Affections malignes du système reproducteur masculin;MDC 12 : Organes génitaux masculins;Médical;Classique;3000;Région wallonne;417
500;Affections malignes du système reproducteur masculin;MDC 12 : Organes génitaux masculins;Médical;Classique;4000;Région de Bruxelles-Capitale;122
500;Affections malignes du système reproducteur masculin;MDC 12 : Organes génitaux masculins;Médical;Classique;0;Domicile étranger;17
500;Affections malignes du système reproducteur masculin;MDC 12 : Organes génitaux masculins;Médical;De jour;2000;Région flamande;2 111
500;Affections malignes du système reproducteur masculin;MDC 12 : Organes génitaux masculins;Médical;De jour;3000;Région wallonne;724
500;Affections malignes du système reproducteur masculin;MDC 12 : Organes génitaux masculins;Médical;De jour;4000;Région de Bruxelles-Capitale;115
500;Affections malignes du système reproducteur masculin;MDC 12 : Organes génitaux masculins;Médical;De jour;0;Domicile étranger;26
501;Diagnostics du système reproducteur masculin sauf affections malignes;MDC 12 : Organes génitaux masculins;Médical;Classique;2000;Région flamande;2 975
501;Diagnostics du système reproducteur masculin sauf affections malignes;MDC 12 : Organes génitaux masculins;Médical;Classique;3000;Région wallonne;1 524
